player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Jeremy Evans,UTA,23.0,Forward,408,98,82,14,92,65,96,86,17,69,65,61,20,96,69,84,6,31,32,62,10,72,67,40,25,62,51,76,40,11,63,92,96,67,97,86,62,20,41,42,7,10,15,70,98,98,18,11,9,40,53,77,61,28,73,46,60,42,57,32,50,96,80,80,88,43,45,35,68,57,86,42,54,68,3,68,23,42,73,66,32,6,83,4,9,6,17,20,99,11,96,98,10,84,37,0,0,0,96,47,20,18,0,0,0,100,0,20,6,12,0
Maurice Evans,ATL,32.0,Wing,764,25,17,31,60,11,75,77,0,29,12,28,7,13,12,42,98,17,16,6,44,81,20,32,35,80,29,41,32,63,17,41,17,18,30,30,45,29,28,87,59,79,6,80,43,64,98,80,93,32,17,27,10,22,15,4,26,44,29,16,11,56,86,55,70,27,1,18,36,23,97,6,57,62,75,28,43,42,56,51,16,53,62,30,64,31,56,44,79,23,16,13,29,39,36,29,9,24,46,19,46,28,93,42,76,23,22,27,46,29,48
Maurice Evans,WAS,32.0,Wing,694,63,25,55,83,5,0,18,100,7,39,49,18,55,1,1,92,26,14,46,13,11,62,62,78,55,12,23,62,42,14,17,10,8,43,78,84,4,20,96,93,98,20,84,95,97,1,42,8,62,99,32,99,86,68,93,99,63,98,14,26,14,91,62,89,19,34,87,32,61,89,4,41,57,55,32,36,93,34,61,14,60,42,54,96,40,77,16,12,26,59,35,81,55,73,28,59,46,69,26,51,38,92,20,51,68,46,42,49,43,42
Reggie Evans,TOR,30.5,Big,793,5,86,52,98,98,84,99,13,94,97,58,12,17,63,87,14,19,22,10,10,91,65,25,45,14,20,88,25,63,26,3,9,3,66,67,55,89,85,78,3,12,5,17,83,59,96,89,95,25,5,12,9,16,16,14,5,3,14,22,19,92,3,11,18,22,3,85,46,70,71,55,67,9,88,81,93,51,34,38,22,49,3,79,75,5,89,40,2,62,8,3,6,20,6,0,0,0,94,11,20,7,0,0,0,8,0,85,67,89,0
Tyreke Evans,SAC,21.1,Wing,2101,70,79,83,43,72,48,13,45,75,74,65,97,17,98,91,20,41,37,26,51,72,21,54,67,54,16,50,54,39,23,32,80,64,86,37,80,3,22,66,94,94,72,5,52,14,30,85,71,54,86,36,92,68,52,85,90,56,92,37,24,58,34,33,41,36,51,45,10,13,14,26,11,78,34,15,12,51,72,68,37,67,47,65,36,76,38,79,45,76,10,28,17,22,13,0,14,15,90,74,47,57,2,28,16,22,16,99,98,94,97
Christian Eyenga,CLE,21.4,Wing,908,93,75,45,57,58,85,42,4,17,13,88,34,15,13,12,19,30,34,40,64,30,18,37,39,82,23,28,37,18,25,80,65,57,63,69,61,35,52,70,8,19,18,14,94,71,48,69,64,37,77,52,83,47,82,19,83,27,92,34,48,25,91,21,46,13,21,14,96,69,57,35,41,23,77,38,57,61,70,69,34,61,91,45,87,99,73,43,81,38,26,46,39,79,58,7,15,11,67,69,40,50,60,39,42,61,11,51,65,20,65
Jordan Farmar,BKN,23.9,Point,1768,36,45,57,26,72,79,47,48,22,38,62,57,45,74,72,50,54,51,70,36,61,14,55,73,73,5,16,55,81,7,6,14,16,34,73,50,85,78,71,29,44,45,62,50,58,47,46,46,55,71,19,79,17,82,20,88,16,86,51,51,72,50,60,49,65,77,30,64,47,57,39,47,33,6,32,8,94,92,92,51,29,42,22,41,84,21,28,39,30,52,60,9,10,3,35,55,52,53,21,9,7,81,90,90,34,54,40,83,33,74
Derrick Favors,BKN,19.3,Big,1046,62,23,16,95,48,35,24,24,72,22,53,44,44,16,17,39,45,26,30,11,87,17,73,88,28,31,47,73,96,49,30,17,49,9,64,39,92,81,73,72,80,28,81,13,36,59,87,83,73,16,14,22,28,15,72,22,38,15,26,14,77,82,95,96,73,54,21,17,11,5,79,43,94,41,44,40,38,9,13,26,42,67,26,21,77,9,61,50,47,52,49,19,19,9,0,0,0,84,44,23,18,0,0,0,56,0,60,42,56,0
Derrick Favors,UTA,19.3,Big,428,85,61,35,81,49,48,43,17,77,38,87,63,56,60,50,82,10,8,8,19,76,27,42,8,92,35,93,42,24,10,67,93,98,37,39,2,68,6,7,66,17,92,48,18,20,3,62,26,42,83,2,95,60,2,92,90,2,96,8,6,64,86,89,96,30,10,10,63,31,92,1,6,74,7,72,32,75,34,48,8,23,36,41,67,48,67,15,31,24,64,57,55,24,33,0,0,0,72,45,40,34,0,0,0,67,0,73,54,73,0
Raymond Felton,DEN,26.3,Combo,632,0,61,90,20,84,0,100,5,43,51,71,45,53,84,92,53,26,68,71,77,4,80,7,6,67,7,6,7,1,6,40,10,0,90,61,13,44,23,6,4,2,7,17,70,43,99,88,98,7,98,89,96,60,90,55,98,75,98,68,79,6,62,20,17,48,80,81,91,94,57,27,36,84,69,65,70,26,6,9,68,64,81,68,56,95,40,65,89,73,80,22,55,18,24,0,100,98,63,45,57,57,29,55,43,16,98,57,94,65,16
Raymond Felton,NYK,26.3,Point,2070,38,74,84,69,40,76,55,74,34,69,55,72,60,86,69,55,85,97,93,6,100,96,19,47,66,21,2,19,26,10,65,49,10,95,11,58,87,88,55,55,61,17,24,100,95,79,5,15,19,41,94,48,33,10,53,45,95,58,97,88,100,28,100,99,98,49,74,27,43,92,96,97,26,30,11,9,94,93,95,97,33,2,40,29,2,56,41,5,39,59,45,66,83,84,100,26,36,55,45,43,34,28,78,62,78,34,72,81,53,79
Rudy Fernandez,POR,25.6,Combo,1771,69,82,41,65,61,0,35,80,51,39,27,22,51,24,33,76,47,49,63,46,11,58,46,51,73,38,17,46,67,41,47,29,34,37,60,56,81,77,38,46,43,2,34,99,94,90,41,63,46,24,59,21,34,56,47,30,92,23,49,64,8,28,14,12,46,84,54,34,40,21,41,29,22,4,34,6,99,92,98,49,62,53,62,44,66,41,73,47,79,35,71,8,59,20,54,23,26,27,8,8,2,94,94,98,47,30,8,12,76,35
Kyrylo Fesenko,UTA,23.9,Big,412,68,3,3,41,51,88,34,4,73,48,6,35,12,35,41,20,82,20,54,7,76,37,99,97,95,84,1,99,96,57,42,36,15,66,96,93,55,87,62,79,73,67,85,16,44,6,64,40,99,97,57,98,99,85,99,66,41,79,20,17,68,81,43,82,7,28,1,9,1,98,91,96,97,10,18,4,43,62,57,20,91,82,84,73,96,44,95,48,94,22,16,49,20,26,0,0,0,69,73,26,37,0,0,0,23,0,83,58,89,0
Landry Fields,NYK,22.3,Wing,2532,33,58,97,84,93,78,100,44,64,34,35,14,92,38,60,14,57,72,92,44,52,16,33,38,4,88,91,33,27,89,48,31,46,22,48,37,20,17,26,64,47,36,45,22,22,81,86,89,33,65,30,69,23,9,55,81,54,74,72,79,44,72,48,61,29,87,69,88,88,64,66,70,76,57,48,53,39,24,27,72,84,72,83,78,63,84,87,86,86,95,87,15,79,24,72,64,80,88,42,10,14,57,50,51,97,80,36,45,50,4
Derek Fisher,LAL,36.2,Point,2293,31,66,31,7,10,0,62,43,40,14,59,2,26,2,9,98,91,89,79,73,78,82,71,28,69,79,73,71,29,82,39,85,53,92,42,46,11,14,24,56,41,47,42,19,18,36,94,86,71,71,24,60,83,20,89,59,9,47,89,89,80,59,87,81,70,35,73,95,95,50,83,78,54,68,81,87,12,16,12,89,13,40,9,39,25,30,15,36,11,31,19,19,33,28,71,62,70,24,26,95,83,86,36,53,12,70,12,31,2,34
Jonny Flynn,MIN,21.7,Point,927,33,33,79,31,26,0,64,33,16,53,60,47,10,52,53,3,25,37,56,48,12,65,22,3,75,67,89,22,14,55,98,16,34,14,11,34,4,4,39,38,36,55,47,52,52,37,50,44,22,59,92,36,90,63,69,41,91,39,37,52,27,30,26,7,81,90,24,44,31,23,56,41,23,59,45,52,39,82,74,37,27,58,30,69,50,84,11,83,10,14,31,22,43,22,0,32,24,26,69,66,71,40,69,64,14,24,71,21,79,90
Gary Forbes,DEN,25.7,Wing,688,45,49,26,80,64,64,23,8,83,40,88,60,61,41,34,22,21,59,51,21,94,24,7,2,42,39,61,7,25,59,37,10,46,5,18,19,17,10,18,21,14,36,32,69,57,52,56,56,7,2,33,2,13,62,8,3,31,3,59,48,93,93,83,93,27,31,11,72,37,15,79,52,80,68,10,20,70,47,56,59,41,77,23,52,76,50,43,92,26,72,55,20,16,10,33,75,63,95,78,4,17,54,14,24,82,59,58,38,75,4
T.J. Ford,IND,27.6,Point,759,83,72,28,74,53,0,95,11,62,57,36,41,12,69,71,24,59,19,19,54,38,20,90,91,96,52,3,90,81,30,91,23,18,42,69,56,80,77,41,92,88,87,69,20,35,31,24,23,90,98,97,98,78,93,73,98,94,98,19,10,39,51,16,9,53,32,13,44,27,54,13,19,16,2,65,18,88,94,94,19,84,86,67,64,28,35,86,71,79,12,7,28,88,76,0,13,4,60,72,90,90,29,19,16,29,4,97,98,81,2
Jeff Foster,IND,33.8,Big,938,51,58,38,98,66,94,87,16,28,56,47,10,26,65,92,71,88,71,8,96,99,23,87,90,72,66,27,87,78,56,96,65,81,30,61,65,68,73,80,69,81,98,15,12,5,68,6,13,87,96,94,97,94,98,87,90,48,97,71,50,99,85,74,98,5,7,30,73,59,54,5,8,10,14,86,67,69,74,75,71,18,30,21,47,14,71,14,29,16,36,11,91,37,56,0,0,0,85,14,42,16,83,73,74,41,0,83,65,86,0
Randy Foye,LAC,27.1,Wing,1534,69,57,55,3,6,64,17,97,41,57,25,74,45,88,88,24,27,33,43,59,4,83,31,39,53,11,24,31,53,8,25,13,17,20,23,44,54,49,69,66,70,21,86,64,87,19,47,35,31,20,43,32,29,47,37,29,62,41,33,50,7,10,28,11,70,32,29,94,83,23,73,57,19,23,86,76,34,63,54,33,17,10,50,3,4,15,47,17,75,20,19,57,46,52,14,35,27,25,21,76,54,31,87,68,19,27,81,83,83,90
Channing Frye,PHX,27.5,Big,2528,45,31,63,1,54,37,58,93,3,38,84,43,67,45,45,95,88,79,73,80,25,50,81,82,28,77,79,81,63,60,93,58,57,52,62,63,30,43,79,72,85,94,76,5,14,65,13,25,81,94,89,85,93,86,81,86,80,74,79,89,24,26,3,8,15,81,84,78,88,36,17,17,19,38,23,19,90,92,92,79,62,38,62,55,6,78,60,45,50,76,59,97,56,85,70,55,79,1,16,65,41,97,99,98,37,75,6,90,37,90
Dan Gadzuric,BKN,32.7,Big,149,92,42,4,65,87,98,84,0,59,73,90,42,3,4,3,30,23,5,2,14,99,10,85,70,84,85,27,85,74,88,90,75,86,48,87,88,21,65,93,3,14,95,37,27,23,32,12,12,85,59,63,53,89,51,89,27,88,28,5,4,98,97,70,100,3,1,21,11,9,8,78,40,94,10,63,28,24,24,21,5,9,66,9,3,33,6,23,56,20,7,12,86,11,17,0,0,0,53,70,55,58,0,0,0,8,0,90,92,56,0
Dan Gadzuric,GSW,32.7,Big,285,84,82,6,99,9,0,10,0,12,59,90,48,3,51,48,16,44,43,31,63,30,36,49,34,46,73,3,49,88,78,57,8,78,1,1,100,53,97,29,6,8,79,13,10,3,99,62,89,49,0,21,0,18,34,27,1,13,1,43,37,49,5,64,19,95,63,71,34,52,12,26,12,41,73,83,90,16,17,14,43,29,4,34,1,43,0,92,7,96,9,5,18,48,23,0,0,0,70,34,49,33,0,80,76,10,0,53,62,12,0
Sundiata Gaines,BKN,24.5,Combo,145,0,92,37,100,67,100,94,0,84,86,10,65,24,69,53,20,97,98,99,37,95,57,74,98,88,49,0,74,75,42,51,66,28,93,90,79,100,99,51,17,21,19,10,96,73,2,94,61,74,96,92,79,74,71,75,96,65,87,98,88,99,72,99,99,96,100,6,79,44,84,100,99,4,20,76,56,100,68,90,98,63,33,68,86,0,96,39,47,43,43,98,6,100,65,0,0,0,49,55,49,47,6,73,67,94,9,100,98,63,96
Danilo Gallinari,DEN,22.2,Forward,429,65,49,86,20,84,0,8,59,100,86,29,84,86,43,27,35,59,86,92,46,27,99,17,2,50,60,71,17,4,61,78,26,14,61,5,34,54,42,18,14,10,14,62,49,58,81,78,83,17,85,78,83,43,72,51,91,43,89,86,91,21,60,32,28,47,30,92,97,98,86,67,81,99,51,46,48,7,7,5,86,92,82,91,67,73,54,91,91,90,27,18,12,20,10,0,83,71,80,18,16,10,51,75,61,18,74,45,33,90,90
Danilo Gallinari,NYK,22.2,Forward,1662,14,29,69,31,43,49,4,100,96,90,12,63,88,29,24,92,19,3,5,36,2,87,91,91,86,52,63,91,72,90,96,98,97,88,75,88,17,49,97,29,73,99,0,51,3,27,24,20,91,85,83,86,77,35,81,73,96,75,3,1,4,91,31,8,91,81,2,71,24,1,16,1,54,81,76,87,7,21,11,3,98,95,95,79,100,33,98,68,97,39,53,8,31,16,38,49,55,53,29,24,12,63,88,80,43,55,51,82,51,76
Francisco Garcia,SAC,28.8,Wing,1372,97,69,33,28,23,57,44,87,18,55,49,35,67,31,40,86,58,40,44,76,21,26,73,72,73,33,21,73,73,31,10,35,30,47,71,75,38,60,8,93,64,44,46,45,42,35,75,64,73,80,28,87,45,61,43,87,35,91,40,36,17,37,42,13,84,39,60,39,51,70,27,46,35,31,60,48,78,60,67,40,67,43,76,71,22,64,52,44,63,75,94,72,38,53,65,28,49,24,18,62,41,84,65,79,80,49,17,15,12,53
Kevin Garnett,BOS,34.5,Big,2215,38,98,97,6,95,63,92,98,19,91,17,83,74,91,84,70,100,99,99,93,75,63,96,86,87,92,73,96,90,88,85,94,82,95,89,85,78,89,19,68,48,38,92,35,74,12,51,32,96,76,89,74,91,76,92,49,86,44,99,98,38,98,61,76,19,99,87,79,89,55,90,89,84,24,39,27,64,34,43,99,98,98,96,85,13,69,99,95,98,66,81,88,87,94,0,0,0,19,65,84,90,0,73,67,71,0,13,1,34,97
Marc Gasol,MEM,25.8,Big,2580,80,74,71,19,49,52,77,68,70,96,94,58,82,88,91,41,45,44,63,60,13,30,49,41,13,65,96,49,41,79,27,31,27,43,57,92,18,67,62,12,19,20,51,27,29,89,91,94,49,53,16,50,22,38,16,75,9,77,44,57,10,17,20,9,68,48,42,84,68,55,62,63,46,82,32,54,53,51,52,44,42,61,43,58,79,68,40,75,30,69,78,77,69,84,0,0,0,38,99,29,72,0,64,57,70,0,69,35,79,70
Pau Gasol,LAL,30.3,Big,3018,67,16,95,59,58,77,74,93,55,88,80,86,84,96,90,91,94,95,81,93,66,72,56,48,83,19,55,56,48,28,53,54,24,87,60,13,73,37,36,63,53,21,74,39,56,68,72,76,56,71,62,62,72,85,60,64,42,62,95,93,74,37,75,56,82,77,67,76,79,88,55,77,54,90,64,85,14,20,15,95,48,52,44,48,29,32,64,49,71,67,76,63,95,85,0,0,0,35,91,53,74,72,57,62,70,0,78,49,84,70
Rudy Gay,MEM,24.2,Wing,2145,93,88,82,81,68,49,91,63,59,69,36,83,70,69,41,32,92,78,86,74,13,79,86,85,19,86,81,86,43,66,57,87,47,94,80,82,29,58,79,72,86,51,27,61,45,97,21,56,86,97,88,94,84,91,70,96,60,95,78,94,27,10,34,21,65,88,58,97,90,39,49,44,21,87,52,74,38,59,52,78,12,3,26,16,5,34,16,4,29,61,73,78,70,74,84,83,87,53,94,69,88,9,23,18,63,87,93,88,91,87
Alonzo Gee,CLE,23.4,Wing,936,71,52,41,93,69,61,36,67,86,16,48,17,69,12,21,17,16,18,2,53,93,61,26,22,14,94,83,26,50,14,88,4,21,3,5,4,92,41,95,77,95,2,83,81,91,71,74,77,26,2,60,9,48,99,66,1,20,4,18,2,71,99,97,98,77,18,32,2,2,1,0,0,100,1,73,17,38,2,3,18,83,86,56,100,100,98,7,12,5,58,48,24,10,8,37,55,55,97,60,7,16,39,19,22,69,55,72,75,36,59
Alonzo Gee,WAS,23.4,Wing,120,0,98,48,98,46,0,0,0,97,7,0,19,36,9,15,5,49,46,22,41,94,77,54,37,30,78,90,54,80,81,32,7,46,4,8,3,90,28,64,87,89,61,93,2,23,89,52,71,54,19,10,13,68,35,74,9,8,5,46,38,88,29,76,81,49,37,26,41,31,13,29,17,89,67,58,63,10,10,9,46,25,16,33,33,11,24,38,8,53,34,38,8,100,21,0,0,0,99,79,1,12,30,0,6,88,0,98,90,98,0
Paul George,IND,20.5,Forward,1189,59,94,25,25,86,0,31,54,49,14,51,53,37,45,43,27,62,73,48,57,85,89,41,46,80,15,32,41,36,20,76,55,30,80,7,56,63,66,91,65,84,52,25,66,49,27,63,52,41,70,93,52,73,67,74,57,90,38,73,68,80,89,51,79,16,47,56,95,91,30,16,14,53,66,64,68,30,35,32,73,55,84,32,85,63,68,30,81,22,45,43,51,88,82,9,6,7,71,31,47,22,61,63,57,82,7,96,88,94,92
Daniel Gibson,CLE,24.7,Combo,1810,76,14,35,29,51,0,71,54,31,47,59,31,65,31,35,92,92,84,69,84,32,90,83,81,70,87,10,83,61,75,87,84,85,73,78,78,31,55,58,64,63,92,16,50,27,21,25,19,83,89,90,78,88,57,65,77,83,70,84,74,44,43,40,37,53,48,73,55,69,10,80,56,29,25,9,6,88,96,95,84,90,53,88,91,53,94,78,52,75,67,4,63,63,61,96,90,91,24,57,35,39,59,80,82,14,91,27,71,35,47
Taj Gibson,CHI,25.4,Big,1696,87,52,49,63,48,85,70,40,43,40,12,46,30,38,35,72,66,57,36,43,93,44,69,88,32,55,42,69,86,59,31,52,51,52,91,75,72,81,45,58,56,37,31,74,62,49,50,49,69,10,41,18,29,41,49,13,36,17,57,42,92,37,61,66,40,39,40,75,65,89,24,50,40,43,91,90,23,15,14,57,32,42,32,81,61,83,12,23,13,32,45,40,51,40,0,0,0,48,36,73,61,77,72,72,34,0,38,52,23,97
Manu Ginobili,SAS,33.3,Wing,2413,59,96,66,32,47,50,58,89,80,100,53,94,88,97,92,36,97,93,88,87,57,61,88,61,88,71,68,88,83,85,44,58,55,60,80,83,44,72,16,20,15,35,76,34,53,71,51,60,88,46,34,54,32,49,32,55,29,66,93,90,43,96,67,64,57,62,79,50,73,28,91,68,87,15,25,10,41,71,63,93,82,94,81,86,55,81,67,89,70,67,54,79,44,71,47,46,44,55,68,18,32,34,84,69,73,42,86,87,79,96
Ryan Gomes,LAC,28.2,Forward,2087,0,59,59,24,14,75,16,27,27,2,14,8,14,47,78,86,64,83,68,97,36,70,28,45,16,87,22,28,26,86,72,44,74,16,58,10,15,6,64,85,84,31,6,75,35,78,78,81,28,28,68,21,28,81,24,31,66,22,83,87,27,40,8,26,10,60,33,83,65,56,77,75,25,74,57,66,74,46,57,83,78,33,81,92,18,95,53,49,48,25,37,35,71,69,44,9,40,12,8,88,63,92,47,76,27,45,8,27,10,47
Drew Gooden,MIL,29.1,Big,857,24,60,55,45,81,90,56,87,37,70,59,90,22,84,65,85,56,66,53,62,46,83,42,53,10,63,54,42,38,65,63,68,62,68,71,68,51,62,76,3,8,92,16,14,6,87,33,57,42,37,59,24,36,57,15,45,33,36,66,73,39,45,31,58,12,20,40,92,82,92,26,62,24,71,75,81,49,39,40,66,51,57,43,61,47,33,48,36,58,17,34,22,74,51,0,0,4,15,46,89,88,87,87,85,19,0,55,97,22,70
Ben Gordon,DET,27.6,Combo,2068,67,6,39,61,49,71,29,78,18,35,63,41,82,12,12,43,61,69,78,39,49,40,44,40,81,34,29,44,59,33,58,52,62,39,52,20,65,44,39,40,39,44,37,84,74,33,30,29,44,23,50,17,68,71,48,9,38,11,69,79,45,39,33,22,59,19,95,38,80,59,76,75,51,21,11,5,88,90,91,69,33,57,22,85,59,71,13,54,9,82,45,67,84,86,93,60,88,18,16,88,76,86,43,63,53,89,22,41,10,73
Eric Gordon,LAC,21.9,Wing,2106,46,64,92,46,3,58,29,73,83,96,75,92,79,89,81,37,85,94,93,63,79,76,36,55,23,66,35,36,30,71,51,49,39,61,81,12,13,5,51,75,72,43,2,66,15,98,67,91,36,59,74,51,27,97,22,63,58,55,94,95,76,88,65,82,26,92,62,67,67,42,88,81,69,76,20,33,50,52,52,94,75,81,53,80,51,82,57,94,38,60,57,40,47,31,14,67,57,83,71,26,42,6,66,38,64,55,76,78,68,81
Marcin Gortat,ORL,26.7,Big,368,78,24,40,74,74,81,73,0,26,12,61,19,70,65,83,21,34,28,12,63,67,4,51,33,16,69,91,51,47,57,54,81,97,15,26,65,31,45,17,94,76,7,55,99,97,27,39,32,51,32,25,52,16,72,12,52,23,73,28,20,63,58,46,62,29,3,59,14,28,67,75,77,2,74,85,91,27,84,71,28,72,49,71,8,21,4,93,50,96,77,72,76,24,58,0,0,0,60,88,25,48,0,0,0,79,0,41,15,63,0
Marcin Gortat,PHX,26.7,Big,1615,67,32,88,30,96,53,81,61,53,62,24,53,88,43,35,84,65,59,65,43,63,41,67,72,62,29,71,67,83,26,79,66,29,90,73,73,71,83,26,24,19,90,1,72,9,31,62,52,67,33,97,19,46,84,41,21,95,14,59,47,71,53,64,45,83,90,30,22,18,95,27,66,59,24,42,28,60,68,67,59,74,65,66,44,61,43,76,54,65,85,86,85,53,80,0,0,0,57,83,38,51,0,70,65,87,0,12,2,41,70
Joey Graham,CLE,28.4,Forward,526,24,4,6,4,59,0,47,85,41,39,75,37,27,8,16,61,39,27,70,3,21,46,64,71,37,57,40,64,77,24,47,31,31,38,60,31,89,75,88,33,60,40,94,32,75,55,22,31,64,57,39,52,26,82,53,76,38,58,27,44,32,11,14,7,64,90,71,31,50,92,81,92,3,93,87,98,60,29,38,27,30,36,27,55,78,53,42,40,48,24,84,49,90,80,0,0,19,31,86,86,94,53,24,29,49,19,69,22,63,8
Stephen Graham,BKN,28.4,Wing,898,5,9,5,33,66,86,71,72,46,11,67,8,8,18,49,11,7,32,49,14,55,46,4,10,30,27,20,4,3,27,20,6,17,11,2,46,53,50,51,46,51,34,35,86,76,58,27,37,4,55,18,65,34,5,75,61,42,56,32,56,47,25,15,30,15,60,41,73,59,1,86,31,83,64,73,77,7,8,6,32,15,61,9,3,15,1,49,78,38,7,13,62,63,70,0,0,0,48,24,99,98,22,4,7,25,0,54,46,30,4
Danny Granger,IND,27.5,Wing,2752,88,60,69,66,64,80,83,84,81,93,21,91,71,75,37,31,66,65,74,21,56,79,61,68,19,43,91,61,77,54,27,24,29,29,79,90,12,44,68,53,58,12,18,74,50,38,97,91,61,30,52,23,11,30,12,53,73,45,65,57,54,92,80,82,51,73,69,24,38,89,35,54,97,55,9,14,21,40,31,65,52,89,53,45,24,49,59,88,55,40,43,34,36,28,90,63,66,56,57,58,55,11,70,43,29,66,85,92,82,75
Aaron Gray,NOP,25.9,Big,503,30,45,8,91,97,0,45,5,30,55,82,19,61,26,41,8,77,86,91,81,22,11,45,41,27,93,38,45,26,81,91,40,86,7,13,67,32,47,40,39,38,98,32,10,8,13,15,9,45,91,66,94,96,86,97,78,23,86,86,74,24,33,75,38,97,86,52,86,79,97,93,97,4,95,75,94,72,44,53,86,96,48,96,92,26,90,89,55,95,84,62,49,6,35,0,0,0,83,74,8,20,0,0,0,85,0,84,88,30,0
Jeff Green,BOS,24.2,Forward,593,86,27,12,29,47,0,18,66,63,82,27,71,53,20,10,84,28,48,56,60,27,39,21,12,32,16,99,21,10,42,15,11,4,66,54,25,21,15,70,6,13,30,32,56,45,54,78,75,21,72,44,77,89,13,96,42,58,39,48,56,12,89,80,76,68,42,24,91,74,72,25,29,84,33,59,48,68,10,24,48,32,66,23,14,28,9,37,81,29,57,29,59,98,94,91,0,24,75,90,31,73,49,22,20,67,24,88,35,88,8
Jeff Green,OKC,24.2,Forward,1811,16,25,57,39,39,47,63,76,73,43,59,65,39,39,35,73,2,6,8,3,82,14,11,34,20,42,31,11,41,46,84,65,75,45,9,54,51,53,19,44,33,85,26,19,12,17,77,58,11,6,56,2,16,49,10,8,80,3,6,7,99,4,60,60,56,17,7,24,10,98,3,62,5,98,72,96,67,36,45,6,1,1,3,16,87,13,1,2,5,29,88,29,51,24,66,3,21,59,82,22,57,45,53,41,53,21,61,25,80,8
