player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Cameron Payne,PHX,26.2,Point,1003,84,43,9,57,77,0,80,88,27,7,20,36,82,41,61,75,88,76,66,92,22,41,86,75,47,41,55,86,75,45,51,47,46,50,69,74,53,73,59,62,65,19,55,83,75,38,63,57,86,76,39,69,36,62,21,86,30,89,76,72,26,51,20,20,37,53,15,28,14,89,80,87,22,65,37,56,65,73,73,76,83,72,79,61,73,52,81,62,79,93,52,80,77,80,72,100,100,41,59,34,57,57,57,52,73,100,43,52,45,61
Elfrid Payton,NYK,26.7,Point,1482,27,39,43,95,48,93,45,9,45,34,89,52,11,16,9,59,28,35,21,41,80,61,32,76,10,13,39,32,59,14,13,8,12,23,60,82,74,87,69,36,46,20,20,61,33,78,83,89,32,67,42,71,45,63,50,70,54,69,35,34,73,49,54,72,23,50,25,5,8,62,27,43,52,53,82,72,13,41,27,35,21,41,16,9,75,7,48,43,47,11,36,30,27,25,14,5,5,93,84,23,66,59,9,11,30,5,64,45,57,7
Reggie Perry,BKN,20.6,Big,142,54,28,1,84,68,0,100,0,18,10,84,68,1,63,49,28,4,1,4,3,14,48,75,96,15,69,37,75,78,63,7,42,66,19,59,92,64,93,73,89,92,48,2,67,10,77,90,92,75,93,7,98,71,35,82,94,38,96,1,4,22,12,3,12,3,8,64,2,23,1,20,8,18,59,38,48,42,88,81,1,31,14,25,16,22,16,68,40,63,3,5,0,5,0,0,0,0,74,13,26,13,52,53,52,5,0,64,58,0,21
Mason Plumlee,DET,30.7,Big,1498,56,57,19,72,87,51,91,30,78,79,44,54,75,93,98,11,24,29,64,25,57,17,33,47,61,7,67,33,56,6,15,28,19,58,31,80,28,70,73,47,58,38,72,69,76,61,24,31,33,31,16,39,12,33,15,60,8,68,29,42,43,87,79,76,61,44,37,64,44,33,80,68,81,25,57,33,35,42,37,29,46,80,37,15,63,20,79,86,63,79,89,27,41,24,0,0,0,75,66,68,67,26,18,19,77,0,57,20,73,0
Jakob Poeltl,SAS,25.0,Big,1840,88,46,65,85,46,60,32,6,43,50,94,18,63,61,79,23,70,56,56,85,25,44,77,84,66,49,28,77,69,26,67,25,25,35,69,47,54,49,84,72,83,43,70,42,60,85,26,45,77,93,86,92,95,47,90,72,85,79,56,39,27,43,70,40,84,39,33,80,59,49,54,55,61,20,84,46,42,51,47,56,90,38,91,66,30,63,92,28,91,78,62,69,20,68,0,0,0,76,85,23,70,0,0,0,71,0,45,43,11,0
Aleksej Pokusevski,OKC,18.9,Forward,1023,92,11,92,39,71,0,61,39,12,26,10,80,2,79,61,6,28,26,31,23,41,27,43,59,78,19,38,43,44,17,50,56,39,71,51,50,97,90,74,13,25,74,68,11,35,44,46,42,43,80,75,75,69,65,73,79,95,68,26,28,31,33,27,24,55,18,27,59,34,49,34,42,68,28,15,15,71,70,72,26,42,32,48,65,62,59,21,24,33,4,12,42,48,43,12,19,17,14,63,79,74,39,83,68,9,17,73,90,62,71
Jordan Poole,GSW,21.4,Combo,857,44,33,18,39,9,0,69,68,77,80,39,71,62,36,20,86,28,40,34,68,97,6,25,53,42,34,27,25,53,30,8,46,31,59,91,16,48,18,84,15,37,17,69,84,84,62,38,45,25,4,9,7,23,11,27,7,10,15,40,33,97,86,60,86,11,5,59,90,79,59,72,71,32,87,40,76,15,57,43,40,69,62,65,66,42,69,77,79,75,46,84,56,36,48,98,18,29,32,29,24,17,23,93,83,76,29,15,8,17,30
Kevin Porter,HOU,20.5,Combo,834,45,17,54,62,57,0,36,13,74,72,25,91,28,91,71,11,41,20,20,6,87,25,80,88,45,24,5,80,61,63,17,79,8,99,75,39,89,64,83,61,77,92,4,19,3,25,79,68,80,47,43,36,92,99,97,10,22,10,20,25,45,25,67,50,77,79,6,13,4,18,20,14,82,14,47,19,26,62,53,20,6,29,1,53,49,34,4,19,0,30,78,28,63,34,16,13,15,74,46,37,43,37,52,45,70,15,97,89,86,97
Michael Porter,DEN,22.3,Forward,1906,86,27,68,80,96,71,82,60,41,36,66,73,97,8,1,82,38,41,32,27,96,74,41,58,82,44,9,41,59,22,86,25,50,15,14,88,58,85,31,70,57,65,22,37,21,34,77,71,41,70,63,87,75,47,79,51,38,74,41,17,98,64,95,89,81,12,72,49,66,21,44,26,76,48,51,48,4,50,27,41,76,29,77,62,23,66,69,28,67,99,94,78,81,88,90,95,94,49,40,78,61,37,71,56,92,94,30,30,26,69
Otto Porter,CHI,27.4,Forward,540,19,28,67,82,100,0,93,74,23,93,80,70,54,78,71,60,39,42,54,44,33,29,39,27,86,40,61,39,29,36,71,57,61,46,55,90,27,79,18,16,8,22,66,72,74,19,67,50,39,80,80,80,90,96,88,48,71,44,42,74,27,40,9,29,12,54,45,89,61,31,55,46,48,75,43,67,62,28,35,42,30,42,22,9,31,9,66,52,51,58,83,41,54,50,84,65,81,21,60,88,77,53,58,58,28,81,41,57,43,2
Bobby Portis,MIL,25.7,Big,1322,17,76,70,54,79,95,63,50,13,24,70,70,54,34,18,84,28,24,14,71,16,90,51,41,89,40,45,51,43,25,63,58,48,64,88,67,79,79,30,12,11,40,57,91,84,45,20,21,51,86,44,85,87,80,79,60,48,62,24,14,18,56,19,15,51,57,12,4,4,26,20,17,56,36,17,21,80,70,75,24,84,69,91,63,16,74,80,72,89,60,37,68,76,72,75,98,96,21,76,92,89,80,49,56,34,96,75,87,71,21
Kristaps Porzingis,DAL,25.3,Big,1326,71,9,59,41,69,64,81,92,31,88,50,90,48,44,13,93,25,27,19,90,13,59,38,10,54,83,69,38,8,89,42,80,71,73,18,15,92,49,46,17,21,50,92,26,79,47,19,21,38,80,42,80,94,93,85,36,24,42,27,58,9,36,8,7,23,31,17,40,18,25,23,19,82,21,20,13,19,77,61,27,10,67,10,19,85,11,13,66,15,45,75,49,68,49,100,55,72,16,64,89,81,43,84,68,32,72,31,49,44,76
Dwight Powell,DAL,29.3,Big,920,49,77,13,64,34,62,24,65,95,96,36,16,93,51,71,32,69,84,86,23,85,51,40,46,73,42,12,40,43,34,66,16,29,21,35,52,6,18,90,43,70,62,24,37,23,83,58,72,40,70,59,72,47,17,45,80,44,85,84,68,91,58,91,74,91,94,61,36,51,64,74,76,18,84,65,83,57,47,49,84,48,63,46,71,8,74,33,77,37,89,71,18,5,15,0,6,5,96,3,7,1,0,43,37,94,5,14,4,45,21
Norman Powell,TOR,27.4,Wing,1277,24,71,60,22,17,0,77,79,71,96,52,85,95,50,18,42,29,79,56,63,87,48,5,11,4,28,61,5,19,45,26,15,22,31,74,36,21,23,2,37,4,34,36,88,68,49,44,44,5,3,39,3,32,21,48,2,43,2,79,64,88,57,73,81,40,60,94,27,75,71,41,52,30,65,79,78,27,51,42,79,58,29,61,56,40,69,59,62,53,92,60,61,67,67,91,80,95,77,48,34,42,58,35,38,76,95,62,57,45,77
Norman Powell,POR,27.4,Wing,919,46,76,68,64,9,0,63,91,76,95,19,70,61,31,12,59,48,59,81,42,70,56,34,50,52,53,15,34,27,39,31,24,11,67,86,46,14,25,57,21,29,7,60,58,61,68,92,92,34,50,78,60,4,46,7,89,55,90,59,75,62,70,72,66,62,69,82,47,80,10,91,65,41,43,58,49,93,34,59,59,48,65,40,32,76,31,68,62,58,49,43,18,82,29,88,16,51,84,53,41,52,40,29,25,53,54,63,60,46,62
Taurean Prince,BKN,26.6,Forward,212,93,79,30,0,47,0,63,95,81,61,34,64,63,3,0,34,16,8,15,71,40,2,62,97,4,12,7,62,80,53,0,19,26,33,95,96,99,99,4,92,77,5,47,87,73,100,22,87,62,90,1,88,1,0,7,99,28,98,8,3,41,15,52,5,97,18,15,100,73,3,46,18,0,76,80,84,86,85,90,8,97,42,96,54,20,88,97,31,92,24,100,18,31,13,0,37,45,28,69,73,71,44,67,57,19,45,39,6,50,86
Taurean Prince,CLE,26.6,Forward,677,58,41,48,27,63,79,4,73,44,71,53,78,31,80,68,41,48,31,19,76,48,38,73,80,8,39,63,73,63,36,50,54,36,69,33,41,28,29,90,88,94,18,3,77,16,91,93,97,73,57,33,51,55,49,36,46,48,45,31,33,51,14,41,32,63,53,20,23,16,59,25,31,8,87,55,81,0,95,65,31,31,22,27,77,35,86,16,19,10,23,2,33,68,44,96,51,87,24,83,62,69,51,61,60,4,87,66,51,71,83
Payton Pritchard,BOS,22.8,Combo,1234,29,43,33,77,68,0,45,76,20,8,24,22,79,24,45,53,21,44,48,52,64,35,10,4,58,45,84,10,14,53,45,21,40,17,20,28,34,24,50,4,5,22,50,31,38,47,86,83,10,15,65,10,34,55,30,19,54,15,44,39,60,37,83,76,76,37,69,89,88,7,31,15,92,82,44,74,20,2,2,44,47,20,55,58,37,70,45,28,47,85,52,46,57,49,79,83,87,26,33,26,21,53,86,82,47,86,26,90,15,43
Immanuel Quickley,NYK,21.4,Combo,1226,48,20,17,59,31,0,71,87,63,92,66,79,55,38,14,91,22,59,70,24,86,25,6,2,48,59,76,6,8,58,79,51,39,67,14,65,57,68,23,3,2,66,82,68,85,6,23,9,6,12,86,3,40,87,26,14,79,3,59,47,88,37,88,74,90,86,75,60,79,45,42,45,69,91,36,77,12,20,13,59,45,30,47,43,84,41,58,24,61,32,33,45,17,30,46,68,61,2,86,51,85,21,82,68,8,67,77,97,72,85
Chasson Randle,ORL,27.7,Point,754,41,27,27,2,27,0,32,26,57,5,39,7,34,7,14,30,92,38,33,46,68,96,98,98,90,67,7,98,98,44,85,74,70,55,64,97,95,99,54,97,96,13,74,97,94,15,41,28,98,81,73,73,89,78,90,60,85,47,38,28,78,82,93,69,96,47,14,22,12,45,45,47,78,69,7,36,47,40,39,38,39,88,35,23,84,14,59,36,65,39,98,5,14,5,21,45,40,36,20,45,14,80,80,89,27,40,30,57,36,52
Julius Randle,NYK,25.9,Big,2663,5,42,80,11,75,0,77,80,52,91,65,98,43,97,88,47,17,21,11,70,41,14,32,33,12,57,68,32,13,71,55,84,79,80,15,28,42,28,12,94,76,33,85,68,87,13,36,22,32,72,43,74,42,48,40,90,39,87,21,15,61,32,76,62,79,23,78,85,89,20,3,3,72,30,19,18,86,53,66,21,7,59,9,6,76,9,19,59,18,24,18,44,75,57,71,89,90,11,78,99,96,63,59,57,12,91,98,98,96,98
Cameron Reddish,ATL,21.2,Wing,747,55,86,31,70,58,90,16,56,87,52,12,61,13,18,7,54,9,13,5,90,12,12,18,7,18,58,94,18,10,66,69,55,79,23,13,0,69,1,32,85,77,34,96,0,54,16,77,62,18,59,38,65,99,1,99,10,84,9,13,16,10,54,17,49,13,7,19,90,54,4,7,3,88,9,70,24,89,18,37,13,9,51,9,26,91,21,14,56,15,7,52,13,39,13,27,6,9,74,60,43,55,36,39,32,29,9,46,40,43,42
JJ Redick,DAL,36.4,Combo,142,31,1,15,6,16,0,0,0,11,62,0,38,13,15,10,1,62,10,29,0,4,73,97,94,33,96,71,97,93,98,89,81,82,63,93,2,27,2,3,99,97,100,30,66,44,69,0,1,97,67,97,52,42,98,68,91,99,76,10,26,6,4,0,1,2,66,10,50,16,96,13,24,34,3,84,19,2,99,90,10,13,37,16,36,20,54,12,13,11,21,79,0,7,2,0,40,45,0,0,99,34,43,99,92,1,45,1,30,18,0
JJ Redick,NOP,36.4,Wing,571,8,8,85,3,30,0,0,100,48,86,92,61,68,48,35,58,67,68,65,47,73,45,63,55,88,40,44,63,33,47,37,34,28,54,39,33,4,10,70,72,80,67,52,62,57,79,17,30,63,95,52,96,96,61,95,86,58,88,68,58,65,55,21,30,28,89,82,14,50,34,38,37,68,22,58,31,88,37,57,68,71,79,60,51,62,30,61,60,56,50,90,24,92,88,50,46,52,0,11,99,77,47,92,84,46,53,17,30,13,47
Paul Reed,PHI,21.4,Big,105,86,98,14,97,49,0,0,0,16,16,99,81,3,64,37,12,7,8,8,22,30,20,24,6,14,88,93,24,8,81,2,98,82,98,13,26,94,62,28,13,11,2,97,90,97,27,39,30,24,13,0,43,5,21,7,26,2,38,8,14,20,3,5,6,8,1,32,1,10,39,49,47,98,14,4,3,61,35,41,8,21,1,46,1,8,2,76,1,93,4,57,5,92,16,0,0,0,53,75,88,84,51,41,41,24,0,32,15,26,0
Naz Reid,MIN,21.2,Big,1285,79,35,18,38,45,0,41,35,59,36,68,79,61,53,24,69,58,47,56,32,59,66,66,87,83,10,52,66,88,13,28,2,3,17,95,58,99,95,3,34,13,58,2,79,13,92,66,82,66,78,49,81,54,46,61,76,35,83,47,39,31,73,95,85,87,35,98,71,97,5,82,39,3,93,72,92,60,61,61,47,72,38,64,47,1,63,83,51,76,62,56,52,5,54,45,61,60,58,57,5,34,62,57,56,61,59,63,57,74,21
Josh Richardson,DAL,27.1,Combo,1781,66,55,44,85,18,0,85,97,38,56,60,34,33,18,17,60,85,96,67,91,96,99,25,21,97,1,32,25,81,1,60,9,6,35,85,39,72,51,2,51,11,11,87,95,95,4,63,23,25,1,96,2,3,73,4,6,91,9,96,82,97,97,98,98,71,86,18,69,32,1,81,18,100,10,10,4,18,39,27,96,98,89,85,98,83,89,87,68,69,33,71,60,62,60,18,33,26,30,63,80,71,47,49,48,52,24,37,41,23,40
Austin Rivers,DEN,28.3,Wing,402,13,92,48,7,18,0,51,0,31,29,24,37,52,68,88,62,25,4,9,25,6,10,92,81,91,46,17,92,92,20,15,71,66,66,88,17,8,5,75,81,89,21,4,92,32,14,96,89,92,45,19,38,73,2,81,16,90,6,4,7,2,42,12,9,44,8,50,12,30,8,62,29,39,58,77,71,14,54,39,4,26,89,19,98,61,73,3,79,5,61,54,18,33,14,22,83,64,45,29,13,14,55,87,81,50,61,71,97,90,61
Austin Rivers,NYK,28.3,Wing,437,0,46,72,13,35,0,34,0,25,25,0,58,42,83,86,29,7,8,9,67,23,74,25,9,61,26,79,25,17,32,51,61,46,69,25,44,29,33,5,38,11,29,32,64,45,71,71,75,25,43,36,43,66,16,64,27,50,30,8,26,24,34,41,38,53,8,33,92,69,63,14,21,32,91,93,96,25,10,9,8,4,28,4,7,50,3,11,48,13,58,71,32,88,39,28,63,54,49,62,16,41,45,72,61,61,47,95,95,86,96
Duncan Robinson,MIA,26.5,Wing,2260,40,15,47,1,56,75,36,66,13,73,89,38,92,34,36,52,47,32,26,82,21,86,70,74,57,45,56,70,79,46,58,45,55,39,48,69,71,76,24,59,40,75,20,35,21,48,60,59,70,58,58,62,76,62,68,47,47,58,32,46,26,39,16,16,41,22,61,43,55,86,13,31,72,90,27,72,53,12,16,32,36,60,29,40,62,49,36,64,20,97,94,82,20,55,40,93,84,7,5,12,3,66,100,99,94,83,3,5,9,32
Jerome Robinson,WAS,23.7,Wing,278,86,75,13,3,55,0,65,0,62,2,79,55,1,63,61,3,20,33,30,9,91,86,18,23,65,22,40,18,48,17,42,12,25,14,62,79,48,76,7,56,19,17,76,99,96,26,12,10,18,28,50,30,16,70,28,42,66,36,33,15,86,76,75,90,30,22,14,39,17,59,37,46,90,59,19,37,20,31,24,33,88,43,88,35,29,40,96,46,95,1,10,12,61,22,0,0,4,18,87,95,94,42,39,34,3,4,45,72,37,0
Mitchell Robinson,NYK,22.6,Big,847,81,83,54,89,31,74,4,4,65,32,32,3,79,2,5,48,34,35,38,50,51,41,43,70,71,17,33,43,61,13,66,24,17,58,52,56,51,55,39,70,61,91,45,88,72,30,3,3,43,51,77,48,42,71,34,51,74,57,35,41,57,20,22,36,28,33,43,67,57,16,19,12,98,49,17,27,28,8,8,35,55,26,56,66,11,64,38,23,42,91,46,54,0,64,0,0,0,100,1,0,0,0,0,0,86,0,81,65,45,0
Glenn Robinson III,SAC,26.8,Forward,352,24,1,61,54,14,0,10,0,54,57,10,31,40,31,38,72,100,100,100,98,72,98,87,34,97,89,50,87,86,94,100,96,57,96,43,79,99,98,96,1,5,11,2,85,15,79,99,98,87,1,100,1,1,14,1,32,97,14,100,100,44,16,98,74,98,100,95,11,70,87,100,100,75,68,14,43,100,4,36,100,80,19,84,49,51,12,74,9,72,38,4,99,18,96,80,0,58,40,81,63,70,81,13,48,31,60,42,8,50,2
Isaiah Roby,OKC,22.7,Big,1353,34,68,39,41,36,0,48,55,41,43,33,55,32,72,68,11,29,46,27,71,90,49,19,63,24,17,31,19,68,12,42,3,24,2,72,44,44,42,94,24,57,18,46,48,45,89,73,84,19,33,58,28,32,56,24,44,30,39,46,24,91,91,86,86,66,14,28,73,47,19,51,29,92,39,58,46,8,20,12,46,75,76,71,25,86,19,86,78,85,30,24,38,60,44,89,14,32,62,53,31,43,55,56,54,41,32,83,76,86,89
Rajon Rondo,ATL,34.7,Point,392,23,77,66,7,75,0,84,0,2,20,0,27,2,86,91,2,5,9,4,16,84,68,11,85,15,2,8,11,52,5,47,7,3,59,93,62,16,41,98,8,65,8,32,70,49,37,97,95,11,41,88,23,91,59,87,12,98,3,9,4,51,79,82,63,82,18,5,42,6,6,15,8,94,37,10,19,96,5,26,9,22,56,13,23,0,26,50,92,37,16,27,0,84,2,0,30,43,84,18,20,9,52,59,55,14,43,68,75,95,68
Rajon Rondo,LAC,34.7,Point,379,30,70,36,91,59,100,64,0,18,23,45,39,89,89,95,5,11,17,22,61,54,8,16,12,39,55,53,16,11,38,40,32,48,29,43,51,10,27,28,10,9,80,55,8,23,98,12,49,16,51,33,55,45,80,33,40,13,47,17,18,58,20,49,42,59,35,84,56,85,12,12,8,80,39,13,22,69,45,53,17,42,6,62,7,6,14,87,18,92,98,66,2,98,16,0,78,98,91,7,14,2,64,66,61,77,98,66,84,95,59
Derrick Rose,NYK,32.1,Point,936,91,34,89,41,25,0,48,65,50,16,36,66,64,34,23,89,42,46,40,28,73,43,39,19,5,91,57,39,4,93,77,85,90,58,21,81,23,63,5,23,7,77,37,10,14,92,39,64,39,89,63,85,88,6,84,66,99,71,46,19,81,64,83,72,78,38,1,98,8,13,86,58,66,13,25,9,97,57,82,46,67,74,55,24,99,11,92,55,91,70,23,86,86,89,0,98,86,45,89,84,93,30,16,16,68,88,59,66,50,16
Derrick Rose,DET,32.1,Point,341,73,89,91,48,14,0,0,41,75,18,9,82,27,84,50,70,6,18,20,41,5,47,6,11,0,35,82,6,2,31,2,44,43,48,58,43,86,70,38,24,20,5,97,92,98,11,25,14,6,44,1,73,49,0,95,34,18,41,18,8,7,59,83,13,99,100,93,3,24,13,8,7,6,3,97,38,78,95,95,18,35,36,39,24,2,58,42,95,35,18,11,68,68,70,0,43,31,73,39,89,77,9,18,14,25,33,75,61,73,55
Terrence Ross,ORL,29.7,Wing,1339,70,61,76,13,46,0,58,88,55,84,42,88,43,73,43,65,9,4,16,4,4,93,56,66,87,16,91,56,72,87,34,92,68,93,9,89,11,75,42,89,83,26,16,67,33,78,80,86,56,1,45,5,14,87,39,3,80,5,4,4,11,8,46,43,61,88,63,78,80,75,2,3,71,39,73,57,2,58,28,4,8,4,24,64,8,86,4,1,6,27,71,75,68,77,21,40,34,8,72,100,99,7,64,33,34,33,80,88,47,83
Terry Rozier,CHA,26.6,Combo,2375,53,59,93,57,71,77,32,48,39,54,74,75,72,51,38,69,42,44,33,53,83,92,40,46,72,50,34,40,48,49,22,44,30,62,16,28,96,67,24,79,55,91,65,79,77,13,4,3,40,32,27,47,28,43,32,38,21,56,44,68,75,16,42,54,27,30,43,30,33,37,39,38,47,49,29,37,65,62,65,44,22,11,16,3,78,3,63,11,44,70,47,82,47,75,72,56,63,44,41,38,41,71,59,67,66,62,33,48,31,38
Ricky Rubio,MIN,30.0,Point,1764,7,91,39,27,66,77,73,56,59,45,14,23,30,73,93,55,25,15,12,34,42,43,66,31,80,87,10,66,58,76,78,60,86,25,96,10,94,35,27,2,1,35,17,73,38,86,60,76,66,40,63,45,91,39,93,7,83,10,15,23,47,65,5,21,2,44,4,25,4,2,51,20,70,14,45,19,94,44,67,15,37,96,12,69,71,48,23,98,10,9,41,23,36,27,55,3,14,43,36,70,41,93,34,59,23,14,11,41,2,9
D'Angelo Russell,MIN,24.7,Combo,1191,70,53,78,30,24,0,41,19,59,95,26,94,52,95,70,32,93,48,64,25,45,15,98,96,37,94,61,98,94,75,78,90,92,60,75,44,37,38,80,95,96,99,84,2,36,67,2,4,98,90,18,77,66,72,50,88,9,70,48,31,83,26,64,61,52,68,97,15,98,34,27,28,25,38,7,15,95,88,94,48,80,56,90,81,5,93,52,40,69,55,61,55,56,54,86,61,69,15,49,94,82,16,72,55,33,65,76,39,80,87
Domantas Sabonis,IND,24.5,Big,2226,15,72,77,46,89,67,80,54,69,89,78,93,57,99,96,19,1,1,4,14,8,14,13,8,2,87,23,13,7,78,4,91,80,89,31,95,36,89,13,61,31,2,99,92,99,17,10,7,13,5,2,24,23,5,47,8,5,24,1,5,29,1,1,0,10,37,54,37,43,77,0,1,57,16,40,17,25,88,78,1,5,11,8,52,45,78,3,34,3,51,72,37,45,31,0,33,37,59,69,68,69,29,51,46,55,38,77,59,83,79
Luka Samanic,SAS,20.8,Forward,233,46,68,4,70,79,100,74,0,52,66,74,60,8,16,8,10,10,2,1,39,64,91,80,92,23,92,51,80,97,89,30,48,98,0,24,98,72,97,97,37,81,42,83,23,63,22,59,42,80,4,13,4,19,21,23,6,35,5,2,1,70,52,39,36,52,5,2,8,1,5,4,2,96,36,14,20,28,23,19,2,19,27,27,28,5,72,15,39,14,11,91,14,83,13,0,11,4,78,53,29,46,7,77,46,74,4,54,51,22,2
JaKarr Sampson,IND,27.6,Big,289,73,0,3,60,6,0,82,0,44,15,48,38,15,1,1,72,66,57,72,50,10,43,72,66,54,83,88,72,64,76,57,73,68,61,20,55,63,59,91,52,79,77,22,55,31,80,29,43,72,50,46,42,33,43,16,56,47,67,57,71,5,19,7,4,20,64,49,25,34,29,78,64,45,20,20,12,93,77,89,57,77,47,72,92,39,92,44,26,34,20,6,89,98,97,0,0,0,66,70,41,58,70,31,40,43,0,48,47,26,21
Dario Saric,PHX,26.6,Big,838,3,76,34,34,49,0,28,91,48,70,25,84,33,68,40,41,97,90,71,55,91,73,91,69,60,97,48,91,92,88,97,100,99,98,5,99,95,100,81,6,15,95,57,20,36,52,8,11,91,0,77,0,11,30,1,0,52,0,90,59,55,75,57,35,65,81,15,81,27,28,57,43,89,9,21,6,31,75,64,90,99,89,99,44,90,34,100,77,99,17,14,61,24,46,96,30,48,32,60,51,51,56,79,68,18,48,19,33,41,21
Tomas Satoransky,CHI,29.0,Combo,1288,47,45,55,70,36,0,46,65,72,57,91,33,98,87,99,2,14,22,24,85,8,33,16,47,8,66,2,16,4,72,43,17,5,81,6,63,65,65,71,75,80,59,34,86,65,52,23,29,16,87,66,87,91,38,89,72,94,58,22,40,5,81,13,23,26,29,41,64,53,41,19,21,12,17,60,26,56,96,95,22,20,72,14,42,39,55,16,91,8,94,98,59,95,82,54,24,38,80,68,36,56,67,25,31,98,38,39,18,74,0
Dennis Schroder,LAL,27.1,Point,1950,39,52,30,43,36,80,52,47,73,73,11,55,48,39,36,32,5,6,7,14,61,42,24,8,94,47,21,24,63,31,11,2,10,10,1,53,58,57,63,30,39,28,25,39,25,97,67,89,24,12,15,6,15,84,20,40,18,20,6,6,89,28,43,43,56,51,3,45,6,100,5,18,55,78,57,75,5,40,22,6,37,16,46,33,5,49,41,22,39,30,43,34,70,57,0,55,29,68,52,82,70,36,25,25,39,29,32,43,27,20
Mike Scott,PHI,32.3,Big,788,19,53,57,1,13,0,6,0,1,6,36,8,6,19,51,81,99,100,100,98,17,8,67,16,96,99,0,67,23,99,99,99,99,90,94,37,0,2,0,90,25,2,96,98,98,85,9,20,67,65,87,60,80,30,64,34,84,37,100,100,73,97,96,44,99,96,82,19,53,100,99,100,55,21,62,31,41,73,65,100,100,98,98,100,77,100,93,98,59,14,3,79,44,61,84,23,45,0,14,56,18,96,98,99,8,45,1,21,25,21
