player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Ben Gordon,CHI,21.6,Wing,1979,23,23,23,46,19,42,19,92,0,0,0,96,50,81,26,32,79,76,59,37,67,95,67,97,27,21,18,78,15,29,76,50,91,92,37,83,76,77,96,96,11,69,97,98,63,10,19,57,48,60,43,33,47,69,38,71,64,57,58,60,54,61,23,93,46,86,80,56,72,17,38,81,74,51,62,58,63,61,54,21,10,26,80,77,71,48,6,77,74,79,88,75,84,24,77,57,66,50,64,60,22,85,90,86,83,96
Brian Grant,LAL,32.7,Big,1133,30,39,28,59,20,34,49,63,0,0,0,8,58,27,51,41,44,35,35,54,36,22,56,69,65,68,31,71,62,57,82,45,95,64,58,86,85,21,38,27,86,56,37,41,19,17,15,10,45,9,35,70,25,13,48,17,53,36,5,7,2,41,21,17,94,73,84,29,47,8,18,84,65,73,76,78,12,28,21,24,46,21,17,22,28,54,24,84,87,88,0,0,0,51,14,86,59,0,0,0,57,0,29,79,9,0
Willie Green,PHI,23.3,Combo,1015,44,26,25,49,84,0,84,26,0,0,0,74,33,28,7,58,26,18,17,24,77,42,58,46,61,64,42,52,50,49,60,67,43,49,44,61,51,12,79,46,60,90,20,59,39,25,27,51,22,52,35,73,34,65,26,70,16,68,72,43,60,27,41,3,14,3,92,30,53,53,59,41,46,28,65,54,28,51,21,25,42,28,25,66,19,21,79,25,16,11,97,16,26,70,65,49,42,39,53,42,30,26,77,54,82,46
Adrian Griffin,CHI,30.3,Wing,619,35,99,11,97,87,0,84,37,0,0,0,13,5,65,90,59,77,31,12,72,84,55,96,96,100,27,8,99,21,47,41,45,38,33,40,83,79,95,98,99,24,93,59,88,7,49,25,18,70,18,47,82,38,13,60,15,29,86,54,23,46,13,34,65,2,7,88,41,55,11,39,92,88,18,51,38,43,54,45,39,32,22,49,17,54,1,1,89,13,41,0,0,0,41,84,91,99,11,13,10,2,0,82,95,50,5
Eddie Griffin,MIN,22.4,Big,1456,92,24,86,58,90,92,46,61,0,0,0,76,13,39,24,95,69,91,78,55,74,85,24,80,6,14,68,80,9,28,8,9,18,79,63,48,54,65,93,93,2,75,93,93,46,82,78,8,56,6,30,59,18,11,41,11,78,67,75,80,85,51,51,35,91,78,52,66,58,29,9,9,2,74,100,100,86,39,94,43,60,44,95,40,97,36,36,29,51,34,0,31,41,11,45,37,26,84,97,95,21,41,36,84,68,74
Tom Gugliotta,ATL,34.9,Big,746,25,95,63,11,57,87,6,93,0,0,0,62,16,88,93,36,5,0,0,2,60,54,89,98,76,78,6,91,47,17,2,16,2,22,48,100,98,23,99,96,73,50,21,25,58,47,50,91,49,83,77,50,69,88,51,87,0,70,65,29,57,13,4,75,3,9,10,0,1,40,4,100,96,5,2,2,5,56,4,14,63,8,5,8,5,32,37,29,83,78,0,27,30,3,20,96,94,89,87,87,31,26,8,29,18,74
Tom Gugliotta,BOS,34.9,Big,189,32,89,51,44,14,0,44,0,0,0,0,19,1,53,76,23,51,49,35,61,31,51,48,52,71,71,44,83,72,8,32,68,12,1,83,99,98,81,23,48,76,59,28,34,74,16,33,4,10,9,58,25,45,3,23,8,42,60,11,10,6,50,35,87,74,91,10,3,3,36,18,75,54,26,72,59,40,43,35,21,9,37,53,45,37,0,15,29,10,3,0,0,0,7,9,100,98,0,0,0,0,0,20,96,0,0
Darvin Ham,DET,31.3,Forward,218,80,24,0,96,0,72,13,0,0,0,0,0,85,0,9,26,3,28,43,1,97,98,1,0,93,64,0,1,11,89,30,26,49,8,1,1,1,24,16,12,94,92,2,18,41,15,19,14,96,2,6,56,11,47,89,5,25,90,64,86,94,40,63,61,20,27,53,33,35,87,27,43,31,31,37,34,26,10,25,72,96,27,12,4,14,52,30,0,76,24,0,0,0,100,4,35,9,0,0,0,65,0,80,76,0,0
Richard Hamilton,DET,26.7,Wing,2928,20,32,67,37,18,72,36,89,0,0,0,87,64,96,86,31,98,93,87,91,45,66,91,77,79,34,75,84,65,42,68,52,82,69,78,43,60,68,71,77,54,19,71,45,75,33,46,76,29,63,79,50,78,63,20,41,84,81,83,57,61,55,85,40,87,80,67,52,61,44,93,19,60,74,34,46,95,90,93,84,42,71,94,91,93,30,50,88,45,74,32,11,20,51,95,72,91,24,19,14,51,21,63,37,52,5
Zendon Hamilton,MIL,29.5,Big,136,19,73,9,86,25,99,100,32,0,0,0,38,93,63,69,8,15,31,16,41,25,99,12,38,97,0,0,4,1,43,88,87,73,80,83,14,37,46,33,33,27,96,78,96,3,22,9,63,23,78,44,12,68,65,50,72,31,22,44,79,95,23,27,60,40,50,15,8,5,12,93,21,61,57,79,75,60,23,80,66,34,46,40,16,68,1,1,90,15,48,0,0,0,91,18,32,13,0,0,0,1,0,1,2,0,0
Ben Handlogten,UTA,31.0,Big,266,13,66,13,67,68,0,59,0,0,0,0,52,38,43,40,25,49,89,100,3,66,10,9,3,89,33,2,5,34,77,87,81,76,0,14,55,33,77,6,15,69,65,10,15,32,82,71,7,45,9,0,60,0,87,25,76,96,46,9,71,8,99,96,73,99,98,100,99,100,21,46,58,52,96,50,74,35,33,15,31,84,4,49,21,44,74,82,25,14,11,0,0,0,83,28,39,22,0,0,0,74,0,24,20,16,0
Anfernee Hardaway,NYK,33.3,Wing,883,11,50,36,31,45,66,0,23,0,0,0,50,13,68,68,25,26,33,21,14,78,97,29,45,81,32,4,28,20,7,46,19,84,30,81,61,79,60,78,81,6,95,96,99,6,23,11,33,11,38,2,1,4,91,64,87,35,91,44,89,85,72,29,11,29,16,24,70,52,62,29,78,64,26,30,26,9,19,9,4,69,1,20,8,32,23,75,82,67,75,0,34,14,20,83,82,93,26,48,36,50,14,75,97,49,5
Matt Harpring,UTA,28.4,Wing,2543,30,27,32,98,78,90,74,42,0,0,0,42,80,28,25,37,27,74,77,72,65,28,4,11,24,38,24,12,30,44,37,60,17,10,42,20,20,10,75,43,82,42,72,65,17,10,8,15,44,26,21,11,33,27,45,34,60,72,84,95,89,91,58,83,69,82,66,70,76,51,39,65,58,27,53,43,33,44,39,39,39,69,36,73,27,58,82,80,30,45,0,5,1,93,62,64,58,12,11,9,90,2,28,17,11,5
Al Harrington,ATL,24.7,Forward,2533,13,65,63,54,67,43,59,17,0,0,0,91,59,87,76,28,56,52,61,26,76,39,59,35,54,65,93,75,78,55,55,57,46,37,28,35,29,17,94,76,13,68,79,83,38,66,58,8,66,11,9,10,10,27,73,29,48,39,37,19,9,44,48,73,22,34,15,91,74,74,47,17,16,70,70,71,32,80,30,28,95,11,39,52,44,43,61,39,67,50,14,14,6,89,76,50,63,33,26,24,61,6,100,74,96,83
Junior Harrington,NOP,24.1,Combo,520,81,79,9,51,75,0,42,74,0,0,0,75,9,65,49,21,34,6,13,31,3,78,94,78,93,33,84,93,44,83,76,59,83,61,93,26,62,8,95,73,70,28,52,36,49,31,37,49,82,41,13,93,21,75,87,74,6,6,61,55,22,89,49,21,23,21,36,12,13,41,11,99,96,14,1,2,30,75,40,40,25,26,35,71,51,9,23,37,25,26,0,0,57,58,19,95,89,12,19,16,9,30,40,88,19,5
Othella Harrington,CHI,30.8,Big,1233,18,35,48,53,36,29,36,54,0,0,0,74,71,63,46,44,91,83,71,84,54,35,86,66,82,68,71,83,67,86,57,72,37,9,33,79,69,50,89,85,67,22,7,5,66,96,94,58,69,47,72,57,65,36,63,33,85,52,29,22,29,26,43,90,89,96,59,68,71,4,96,76,95,39,37,37,69,57,65,62,78,70,58,54,52,73,77,89,67,89,0,0,0,20,97,49,90,0,0,0,73,0,71,61,73,0
Devin Harris,DAL,21.7,Combo,1095,96,91,12,65,5,0,25,11,0,0,0,46,77,61,65,32,15,16,39,7,32,10,31,23,91,10,11,13,13,5,39,26,59,43,11,21,8,97,21,72,19,67,39,50,49,89,85,87,7,87,40,31,65,94,9,89,20,36,27,22,19,39,70,14,43,25,52,14,18,82,22,22,15,74,67,70,50,42,50,70,87,38,26,18,42,86,77,70,77,74,74,44,38,82,51,11,14,61,75,65,96,40,84,84,89,58
Lucious Harris,CLE,33.9,Wing,1058,26,17,75,60,15,61,15,50,0,0,0,12,14,5,20,86,27,13,11,71,14,54,68,89,95,12,17,93,15,28,44,20,75,91,43,63,58,72,67,79,67,10,89,58,48,14,20,37,53,36,92,56,96,14,91,16,18,22,29,9,12,22,13,13,41,21,57,11,18,39,19,80,61,47,52,51,39,29,43,59,26,46,34,20,42,11,9,59,81,81,69,1,16,14,25,95,92,65,32,42,23,16,5,73,0,5
David Harrison,IND,22.2,Big,722,94,40,16,36,7,41,34,18,0,97,0,44,92,9,7,6,42,37,95,2,34,8,50,78,76,8,55,47,8,85,78,60,85,75,43,30,32,54,95,94,68,73,19,35,7,69,39,93,83,95,81,37,97,90,93,85,35,44,5,83,54,95,70,39,90,77,78,93,92,69,23,38,25,44,71,65,55,7,86,22,7,39,79,22,96,95,87,86,78,89,0,0,0,71,76,22,37,0,0,0,96,0,71,40,83,0
Jason Hart,CHA,26.5,Combo,1842,63,81,54,9,74,58,89,42,0,0,0,56,79,98,98,74,32,24,34,47,19,45,56,54,61,50,33,37,48,41,51,30,68,70,59,37,44,40,60,51,49,80,50,70,45,24,29,73,65,74,76,38,75,52,72,55,44,25,8,4,7,23,20,25,63,49,74,71,83,13,70,62,72,80,57,66,36,11,56,63,20,74,23,9,31,72,37,75,96,96,35,91,85,32,72,88,91,28,25,21,81,81,75,75,56,60
Udonis Haslem,MIA,24.4,Big,2671,20,53,78,73,63,47,83,82,0,0,0,26,81,45,60,56,76,84,85,39,87,28,47,18,43,87,78,13,83,78,84,77,83,19,70,9,22,66,26,39,60,25,59,40,72,32,44,68,61,64,71,37,87,61,48,46,75,81,82,46,61,28,29,85,82,91,79,76,84,84,59,25,30,37,43,39,86,83,84,85,95,68,80,75,82,90,82,63,77,79,0,0,0,62,10,80,47,0,0,0,90,0,22,26,23,0
Trenton Hassell,MIN,25.7,Wing,2054,77,3,26,72,7,50,30,46,0,0,0,6,46,26,66,62,29,20,13,39,79,37,57,50,57,54,46,61,48,44,60,66,50,47,59,82,80,12,50,24,36,44,67,61,73,42,53,13,18,16,33,9,52,13,44,17,11,80,18,50,44,59,10,16,74,48,31,9,8,57,76,53,67,7,44,28,42,9,64,70,34,88,29,14,47,46,31,78,95,96,0,0,0,72,91,84,95,0,5,3,79,0,47,24,32,5
Jarvis Hayes,WAS,23.2,Forward,1542,7,59,89,7,26,33,96,83,0,0,0,43,20,41,41,78,26,58,54,67,24,41,11,19,32,19,26,18,12,9,18,16,36,56,7,70,27,14,33,17,41,36,71,59,72,39,50,25,21,35,20,13,30,33,44,37,89,24,1,1,4,5,20,70,88,88,70,49,56,17,42,64,57,77,71,74,35,3,65,67,59,84,26,3,42,22,93,30,41,28,23,61,47,11,78,83,89,52,65,67,13,41,63,52,70,76
Brendan Haywood,WAS,24.9,Big,1862,82,60,71,79,24,49,47,27,0,0,0,24,95,32,40,28,96,75,85,52,48,49,98,98,70,59,100,98,74,66,89,64,95,81,94,61,89,90,55,83,88,30,5,6,64,76,78,91,79,88,94,70,97,75,68,67,61,44,99,97,94,87,91,35,65,49,70,43,51,93,72,17,30,40,20,25,81,100,58,24,74,18,95,96,84,94,95,44,11,32,0,0,0,75,90,3,33,0,0,0,94,0,84,63,93,0
Alan Henderson,DAL,31.9,Big,1127,43,55,47,97,43,0,19,11,0,0,0,7,53,11,22,26,1,2,3,7,72,17,20,33,12,30,57,16,25,33,71,73,61,65,17,46,23,25,35,25,48,8,47,16,82,84,87,52,17,61,54,26,70,50,50,55,2,85,88,81,83,60,8,4,8,2,12,35,21,40,94,26,67,20,51,39,8,72,9,9,67,9,16,77,20,78,59,28,63,30,0,0,0,87,61,9,17,0,0,0,78,0,87,74,86,0
Nene Hilario,DEN,22.1,Big,1283,56,89,55,45,52,48,59,41,0,93,0,57,87,84,86,21,77,39,51,19,62,53,93,88,66,97,38,86,97,71,89,95,46,35,80,72,83,75,93,94,38,56,37,40,70,70,73,70,32,66,39,21,64,79,36,67,32,67,61,73,53,80,69,78,34,47,14,36,19,60,56,38,39,49,59,55,33,77,31,43,37,50,32,50,33,68,86,9,23,9,0,0,0,79,41,39,28,74,0,55,68,0,30,10,67,0
Grant Hill,ORL,32.1,Wing,2334,55,77,86,59,56,37,32,65,0,0,0,82,89,79,59,39,73,65,72,33,56,41,71,57,33,80,76,68,81,33,39,19,72,66,75,8,26,39,82,72,40,79,12,26,93,70,85,24,48,17,24,61,26,41,31,30,42,61,91,53,70,33,74,78,86,90,41,28,28,85,69,75,81,11,2,2,87,97,82,46,67,47,93,98,88,82,91,86,92,94,0,0,0,56,86,90,97,5,5,5,93,0,86,51,71,5
Kirk Hinrich,CHI,23.8,Combo,2789,68,68,56,14,65,70,75,63,0,0,0,89,49,96,79,77,37,52,46,56,43,46,28,14,58,56,52,14,53,43,31,41,22,54,41,13,15,13,12,5,60,51,3,5,96,89,97,88,62,81,60,51,48,83,48,81,64,37,48,44,63,26,36,51,49,51,82,36,50,46,76,28,42,50,64,61,22,34,18,39,62,17,18,36,20,60,44,35,75,63,55,69,64,16,61,54,49,42,88,70,44,66,58,58,53,75
Fred Hoiberg,MIN,32.0,Wing,1229,62,82,35,43,67,85,71,94,0,0,0,2,99,32,79,96,88,96,96,67,28,93,38,57,47,20,39,63,16,79,37,53,24,65,58,19,30,89,41,70,80,57,29,33,31,30,27,38,77,20,66,83,44,29,57,20,93,48,52,68,48,82,93,44,63,60,65,95,96,53,11,17,6,70,96,94,95,41,97,76,13,88,98,46,97,100,83,8,97,88,94,100,100,17,10,42,22,77,97,92,85,100,0,1,5,5
Robert Horry,SAS,34.2,Big,1359,69,99,78,23,22,71,40,84,0,0,0,50,47,75,78,67,62,76,72,76,16,80,39,17,97,7,56,30,5,46,36,27,53,22,30,7,9,66,81,86,59,87,24,59,24,36,28,81,50,89,55,47,72,88,74,92,92,6,33,17,28,10,74,41,42,41,49,41,38,58,10,16,5,71,95,93,40,41,33,75,5,67,24,77,25,55,59,72,18,30,88,50,67,17,25,42,21,96,95,95,39,67,11,17,33,96
Eddie House,CHA,26.5,Combo,290,82,100,60,4,9,0,0,0,0,0,0,82,47,25,5,93,8,11,50,9,2,12,17,43,5,59,20,22,82,65,20,80,3,30,97,5,49,63,79,74,12,9,83,46,42,98,93,49,35,54,31,40,64,64,82,59,25,17,80,25,56,19,11,92,34,61,99,56,96,11,8,84,52,81,83,86,47,92,42,38,94,35,55,91,57,89,4,100,84,100,0,62,94,4,70,98,98,61,28,32,86,94,30,79,25,77
Eddie House,SAC,26.5,Combo,501,53,32,72,70,53,0,79,0,0,0,0,60,51,37,28,88,55,84,80,41,94,30,22,11,67,65,25,2,42,93,93,78,92,71,41,3,7,2,59,17,63,65,85,85,21,6,6,97,74,97,98,99,95,90,27,92,85,94,34,89,85,74,69,90,80,92,86,13,59,49,80,74,86,89,1,11,11,8,17,48,48,43,7,5,10,95,49,65,89,95,100,38,100,5,7,91,86,81,40,53,77,100,35,37,37,42
Allan Houston,NYK,33.5,Wing,529,14,5,57,2,0,0,28,76,0,0,0,70,44,55,43,89,95,93,99,64,27,24,81,66,79,64,54,43,88,91,61,68,49,27,88,11,41,55,85,88,92,0,73,7,99,12,59,98,96,97,41,9,75,99,97,98,97,13,12,68,49,76,99,100,91,99,31,64,51,10,63,77,80,77,47,59,52,6,62,58,35,75,52,10,51,65,4,97,70,90,22,94,77,1,42,86,80,78,68,74,32,78,24,100,37,53
Dwight Howard,ORL,18.9,Big,2650,71,66,94,83,82,77,64,44,0,0,0,40,89,26,26,24,52,63,86,9,58,33,37,9,55,73,95,33,75,9,62,33,86,10,82,16,41,29,20,15,11,31,63,49,85,89,93,7,4,14,14,30,30,20,3,26,40,25,74,93,83,92,77,89,84,93,58,44,46,92,87,42,66,11,3,3,88,87,83,55,65,34,93,76,86,76,63,52,34,42,0,0,0,81,71,16,25,0,54,49,76,0,89,78,85,0
Josh Howard,DAL,24.5,Forward,2429,65,89,70,80,63,48,17,33,0,0,0,37,67,13,11,57,90,85,79,48,84,35,82,64,47,70,87,83,77,63,56,54,53,39,60,67,70,73,66,74,38,86,37,67,32,57,46,19,65,19,68,71,64,7,28,10,76,82,85,73,82,42,81,84,72,86,10,65,34,80,45,51,47,11,42,30,74,74,65,92,38,89,46,69,40,65,76,93,24,72,9,50,31,72,67,46,48,41,43,41,85,31,89,72,80,11
Juwan Howard,HOU,31.7,Big,1617,1,37,87,51,32,30,14,94,0,0,0,78,25,83,70,81,31,48,40,31,85,33,23,10,55,60,80,37,77,34,74,70,76,37,49,22,28,13,20,10,17,64,64,71,87,52,69,2,5,2,12,10,17,2,6,2,27,86,46,77,79,58,74,51,67,66,62,32,39,16,98,73,96,9,15,9,66,44,77,44,22,74,68,62,70,29,44,83,61,76,0,0,0,6,86,87,98,0,56,52,32,0,44,76,48,0
Troy Hudson,MIN,28.6,Point,1731,39,0,70,19,4,0,50,56,0,0,0,85,26,31,9,81,35,66,76,39,47,35,16,26,21,20,64,27,27,56,81,71,84,23,29,65,50,31,42,35,15,50,50,50,73,87,86,6,37,3,8,72,4,16,35,14,67,57,6,59,34,83,24,47,77,71,49,86,81,51,60,3,4,60,99,96,41,4,74,45,46,65,45,8,71,54,33,41,76,78,3,65,45,9,24,65,50,43,81,76,52,45,59,74,69,81
Larry Hughes,WAS,25.8,Combo,2348,58,98,91,77,100,61,44,39,0,0,0,93,86,54,25,82,80,79,65,57,69,90,65,49,66,89,63,57,91,70,75,84,47,23,48,38,39,70,69,78,70,53,31,34,60,30,38,39,67,43,44,49,47,39,52,44,53,76,100,87,86,69,96,32,57,40,53,17,22,89,76,31,46,10,24,16,84,100,39,69,96,24,84,100,56,51,91,42,58,47,16,20,21,65,84,53,61,32,33,28,82,21,82,70,60,82
Ryan Humphrey,MEM,25.3,Big,298,1,83,57,98,29,0,11,4,0,0,0,74,10,20,11,26,28,24,5,10,99,23,46,30,76,77,10,12,36,98,97,96,90,3,71,15,33,76,71,87,95,13,85,56,0,17,1,88,67,77,91,95,85,72,13,60,4,99,91,99,99,60,0,84,2,15,42,87,80,80,13,70,45,22,36,30,45,61,34,34,96,25,58,44,39,10,7,12,90,44,0,0,0,74,39,44,30,0,76,72,16,0,85,85,65,0
Kris Humphries,UTA,19.7,Forward,800,76,28,22,93,83,59,76,0,0,0,0,61,11,52,50,43,12,4,3,13,63,21,66,60,53,42,77,74,27,16,24,30,29,73,15,41,23,28,92,78,42,89,13,45,4,92,63,67,21,59,74,65,76,38,72,33,4,62,49,26,51,15,22,1,3,1,55,37,41,61,79,22,39,67,47,54,17,46,8,43,34,17,18,43,8,4,24,20,17,11,0,0,0,70,91,65,83,9,11,7,11,0,67,61,33,11
Brandon Hunter,ORL,23.9,Big,172,33,44,18,84,89,60,30,0,0,0,0,66,71,13,5,2,36,37,37,11,96,93,38,83,49,9,9,85,2,36,20,17,34,31,92,59,84,3,97,88,96,2,98,79,21,0,0,27,87,12,61,22,65,19,88,4,31,98,95,99,99,61,19,30,98,86,64,4,7,87,91,0,5,83,77,81,26,69,18,96,1,98,17,84,15,87,71,80,1,67,0,0,0,73,90,6,35,0,0,0,87,0,92,54,99,0
Lindsey Hunter,DET,33.9,Combo,1090,89,93,16,84,32,77,26,50,0,0,0,26,11,47,58,30,35,34,20,17,95,66,40,23,89,63,26,39,57,63,75,65,77,61,28,31,26,13,24,11,89,64,21,29,19,18,16,22,65,18,57,44,56,11,41,9,17,81,51,62,65,47,42,48,24,26,76,5,13,74,53,50,50,31,33,31,73,48,76,81,79,72,64,24,69,11,26,28,23,19,84,4,19,77,18,42,26,61,51,47,19,17,37,60,23,5
Steven Hunter,PHX,23.0,Big,1011,95,1,58,64,3,38,29,6,0,0,0,6,98,3,8,31,12,5,12,5,78,20,47,69,17,96,55,58,84,16,61,80,28,74,55,34,40,40,64,63,65,46,24,25,84,39,57,33,4,59,20,5,59,60,21,70,6,90,38,60,84,16,21,72,23,41,78,6,15,42,60,53,60,22,61,49,8,21,10,10,26,12,17,16,22,99,91,47,1,35,0,0,0,98,36,2,5,0,0,0,99,0,56,27,84,0
Andre Iguodala,PHI,20.8,Wing,2654,89,93,60,58,97,0,62,24,0,0,0,7,93,67,93,6,66,74,88,58,53,17,50,37,87,3,91,62,21,14,9,6,45,70,60,37,45,61,30,41,3,72,83,86,79,87,88,68,48,74,74,70,74,46,39,54,78,24,63,64,62,57,76,80,93,95,32,79,72,75,31,90,83,8,7,4,82,71,74,88,40,64,75,61,74,92,95,21,8,7,14,70,30,94,58,8,9,73,36,50,96,31,36,14,81,44
Zydrunas Ilgauskas,CLE,29.4,Big,2598,85,37,63,89,40,59,30,85,0,0,0,87,79,53,29,45,78,73,76,59,56,57,68,55,5,88,100,44,88,79,89,86,77,50,53,24,30,71,59,66,66,61,6,10,40,91,83,80,59,74,52,20,43,79,17,72,86,46,45,70,66,65,45,88,88,95,23,74,53,45,80,48,68,32,39,36,25,50,26,48,24,75,27,63,21,47,32,48,76,61,0,0,0,56,59,60,54,0,61,59,49,0,56,75,30,74
Allen Iverson,PHI,29.4,Point,3171,37,87,100,35,46,67,48,74,0,0,0,100,89,89,6,50,65,94,91,86,50,65,14,19,64,10,48,33,45,25,10,9,30,62,22,30,21,62,19,24,5,11,88,62,34,99,98,19,68,16,30,46,24,15,45,18,91,38,90,60,58,59,80,90,79,94,44,74,72,80,12,82,59,20,20,17,92,93,86,94,95,83,87,88,83,43,61,72,35,52,84,18,23,81,76,46,54,20,43,31,56,23,96,78,83,89
Royal Ivey,ATL,22.9,Point,784,74,72,0,81,80,0,43,7,0,0,0,7,54,9,35,4,92,39,54,17,48,66,99,89,99,50,63,96,33,61,87,78,85,67,67,93,94,61,62,68,45,52,65,65,62,31,40,87,27,76,39,43,47,95,28,86,54,49,76,33,69,13,59,55,43,45,90,41,63,50,88,49,76,9,37,22,57,56,53,29,17,22,76,55,72,31,52,57,33,46,0,0,0,85,98,57,89,6,0,0,43,0,31,9,19,94
Bobby Jackson,SAC,31.6,Combo,510,40,9,30,86,88,0,39,84,0,0,0,91,75,51,12,96,54,45,14,56,94,38,63,88,48,51,5,68,35,53,40,87,5,93,72,65,75,6,90,43,94,47,41,38,3,13,5,82,75,85,93,81,94,57,59,57,13,97,92,63,84,18,7,54,65,67,26,2,4,53,28,6,4,93,94,96,62,92,33,62,58,54,54,92,33,84,74,96,56,81,90,33,49,53,21,39,25,74,67,72,89,53,65,42,70,74
Jermaine Jackson,NYK,28.4,Point,216,57,15,9,41,81,0,83,0,0,0,0,0,96,7,81,2,11,1,7,6,36,32,90,25,97,91,84,87,96,54,45,84,7,21,95,34,72,22,51,31,64,100,29,92,87,0,1,63,50,65,4,5,16,98,94,98,2,20,27,55,36,78,28,98,3,19,7,35,14,41,30,97,93,3,14,5,72,13,79,82,98,61,39,1,46,93,100,26,37,35,0,0,0,87,30,89,87,0,6,4,100,0,43,35,13,0
Jim Jackson,HOU,34.1,Wing,993,2,21,70,4,40,0,95,98,0,0,0,48,29,72,75,23,66,53,93,18,5,18,72,63,38,66,60,91,94,6,12,41,3,71,30,62,50,79,79,85,6,92,87,97,91,9,32,5,19,8,43,19,62,2,62,6,47,5,52,27,10,72,99,52,55,55,34,70,62,70,33,26,21,93,43,69,98,92,100,30,53,25,99,95,100,84,33,95,85,95,72,26,53,5,47,39,33,95,74,93,69,55,34,14,76,41
Jim Jackson,PHX,34.1,Combo,968,37,2,53,60,91,74,88,0,0,0,0,25,61,14,16,46,9,2,4,7,9,26,70,61,19,99,39,40,96,39,94,95,62,39,79,64,77,65,28,45,57,50,41,41,90,20,45,81,3,93,52,8,61,91,8,96,5,23,24,40,50,35,52,4,10,2,65,12,24,11,67,78,82,96,22,55,1,30,4,0,26,0,13,31,24,98,25,9,93,70,45,100,98,2,35,51,37,96,68,95,40,98,21,74,46,33
